"REF_DATE","GEO","DGUID","Prices","Sector","Flows and stocks","Assets","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015-10","Yukon","2016A000260","2017 constant prices","Total all sectors","Geometric end-year net stock","Engineering construction","Dollars","81","millions","6","v1064457128","12.2.1.3.4","2239","","","","0"
"2016-01","Yukon","2016A000260","2017 constant prices","Total all sectors","Geometric end-year net stock","Engineering construction","Dollars","81","millions","6","v1064457128","12.2.1.3.4","2207","","","","0"
"2016-04","Yukon","2016A000260","2017 constant prices","Total all sectors","Geometric end-year net stock","Engineering construction","Dollars","81","millions","6","v1064457128","12.2.1.3.4","2181","","","","0"
"2016-07","Yukon","2016A000260","2017 constant prices","Total all sectors","Geometric end-year net stock","Engineering construction","Dollars","81","millions","6","v1064457128","12.2.1.3.4","2163","","","","0"
"2016-10","Yukon","2016A000260","2017 constant prices","Total all sectors","Geometric end-year net stock","Engineering construction","Dollars","81","millions","6","v1064457128","12.2.1.3.4","2139","","","","0"
"2017-01","Yukon","2016A000260","2017 constant prices","Total all sectors","Geometric end-year net stock","Engineering construction","Dollars","81","millions","6","v1064457128","12.2.1.3.4","2115","","","","0"
"2017-04","Yukon","2016A000260","2017 constant prices","Total all sectors","Geometric end-year net stock","Engineering construction","Dollars","81","millions","6","v1064457128","12.2.1.3.4","2099","","","","0"
"2017-07","Yukon","2016A000260","2017 constant prices","Total all sectors","Geometric end-year net stock","Engineering construction","Dollars","81","millions","6","v1064457128","12.2.1.3.4","2091","","","","0"
"2017-10","Yukon","2016A000260","2017 constant prices","Total all sectors","Geometric end-year net stock","Engineering construction","Dollars","81","millions","6","v1064457128","12.2.1.3.4","2081","","","","0"
"2018-01","Yukon","2016A000260","2017 constant prices","Total all sectors","Geometric end-year net stock","Engineering construction","Dollars","81","millions","6","v1064457128","12.2.1.3.4","2107","","","","0"
"2018-04","Yukon","2016A000260","2017 constant prices","Total all sectors","Geometric end-year net stock","Engineering construction","Dollars","81","millions","6","v1064457128","12.2.1.3.4","2148","","","","0"
"2018-07","Yukon","2016A000260","2017 constant prices","Total all sectors","Geometric end-year net stock","Engineering construction","Dollars","81","millions","6","v1064457128","12.2.1.3.4","2199","","","","0"
"2018-10","Yukon","2016A000260","2017 constant prices","Total all sectors","Geometric end-year net stock","Engineering construction","Dollars","81","millions","6","v1064457128","12.2.1.3.4","2235","","","","0"
"2019-01","Yukon","2016A000260","2017 constant prices","Total all sectors","Geometric end-year net stock","Engineering construction","Dollars","81","millions","6","v1064457128","12.2.1.3.4","2238","","","","0"
"2019-04","Yukon","2016A000260","2017 constant prices","Total all sectors","Geometric end-year net stock","Engineering construction","Dollars","81","millions","6","v1064457128","12.2.1.3.4","2256","","","","0"
"2019-07","Yukon","2016A000260","2017 constant prices","Total all sectors","Geometric end-year net stock","Engineering construction","Dollars","81","millions","6","v1064457128","12.2.1.3.4","2291","","","","0"
"2019-10","Yukon","2016A000260","2017 constant prices","Total all sectors","Geometric end-year net stock","Engineering construction","Dollars","81","millions","6","v1064457128","12.2.1.3.4","2312","","","","0"
"2020-01","Yukon","2016A000260","2017 constant prices","Total all sectors","Geometric end-year net stock","Engineering construction","Dollars","81","millions","6","v1064457128","12.2.1.3.4","2291","","","","0"
"2020-04","Yukon","2016A000260","2017 constant prices","Total all sectors","Geometric end-year net stock","Engineering construction","Dollars","81","millions","6","v1064457128","12.2.1.3.4","2275","","","","0"
"2020-07","Yukon","2016A000260","2017 constant prices","Total all sectors","Geometric end-year net stock","Engineering construction","Dollars","81","millions","6","v1064457128","12.2.1.3.4","2271","","","","0"
"2020-10","Yukon","2016A000260","2017 constant prices","Total all sectors","Geometric end-year net stock","Engineering construction","Dollars","81","millions","6","v1064457128","12.2.1.3.4","2261","","","","0"
"2021-01","Yukon","2016A000260","2017 constant prices","Total all sectors","Geometric end-year net stock","Engineering construction","Dollars","81","millions","6","v1064457128","12.2.1.3.4","2238","","","","0"
"2021-04","Yukon","2016A000260","2017 constant prices","Total all sectors","Geometric end-year net stock","Engineering construction","Dollars","81","millions","6","v1064457128","12.2.1.3.4","2227","","","","0"
"2021-07","Yukon","2016A000260","2017 constant prices","Total all sectors","Geometric end-year net stock","Engineering construction","Dollars","81","millions","6","v1064457128","12.2.1.3.4","2228","","","","0"
"2021-10","Yukon","2016A000260","2017 constant prices","Total all sectors","Geometric end-year net stock","Engineering construction","Dollars","81","millions","6","v1064457128","12.2.1.3.4","2223","","","","0"
"2022-01","Yukon","2016A000260","2017 constant prices","Total all sectors","Geometric end-year net stock","Engineering construction","Dollars","81","millions","6","v1064457128","12.2.1.3.4","2233","","","","0"
"2022-04","Yukon","2016A000260","2017 constant prices","Total all sectors","Geometric end-year net stock","Engineering construction","Dollars","81","millions","6","v1064457128","12.2.1.3.4","2263","","","","0"
"2022-07","Yukon","2016A000260","2017 constant prices","Total all sectors","Geometric end-year net stock","Engineering construction","Dollars","81","millions","6","v1064457128","12.2.1.3.4","2314","","","","0"
